learner_id,age,level,learning_style,resource_id,resource_type,topic,difficulty,engagement_duration,completion,target
62,26,Advanced,Kinesthetic,R050,Audio,Grammar,3,286,0,Low
132,26,Intermediate,Auditory,R034,Video,Culture,5,434,1,Medium
89,22,Beginner,Visual,R011,Audio,Grammar,1,559,1,Medium
42,34,Advanced,Visual,R040,Quiz,Culture,3,152,1,Medium
89,26,Beginner,Kinesthetic,R033,Article,Pronunciation,2,519,1,Medium
146,34,Beginner,Visual,R031,Quiz,Vocabulary,2,380,1,Medium
40,24,Advanced,Visual,R044,Video,Culture,4,69,0,Low
72,26,Beginner,Visual,R034,Audio,Vocabulary,2,362,1,Medium
39,24,Advanced,Visual,R050,Article,Vocabulary,5,381,1,High
104,30,Intermediate,Visual,R007,Interactive,Culture,2,515,1,Medium
14,28,Beginner,Kinesthetic,R049,Article,Grammar,2,337,0,Low
32,31,Intermediate,Kinesthetic,R023,Article,Pronunciation,2,597,0,Low
179,28,Intermediate,Visual,R046,Quiz,Vocabulary,3,452,0,Low
125,30,Beginner,Kinesthetic,R007,Interactive,Pronunciation,4,154,0,Low
166,31,Advanced,Kinesthetic,R025,Video,Vocabulary,1,166,1,Medium
97,30,Beginner,Auditory,R003,Video,Culture,4,449,0,Low
23,18,Intermediate,Visual,R038,Article,Grammar,5,585,1,Medium
63,25,Intermediate,Kinesthetic,R020,Article,Pronunciation,3,130,0,Low
143,29,Advanced,Kinesthetic,R034,Audio,Vocabulary,3,435,0,Low
153,29,Beginner,Visual,R049,Interactive,Culture,2,427,0,Low
145,25,Intermediate,Auditory,R044,Article,Culture,2,110,0,Low
194,25,Intermediate,Visual,R044,Audio,Vocabulary,5,202,1,Medium
53,30,Intermediate,Auditory,R030,Interactive,Vocabulary,3,478,0,Low
104,29,Advanced,Visual,R017,Video,Vocabulary,1,559,1,Medium
104,33,Intermediate,Visual,R010,Audio,Grammar,4,226,1,High
179,18,Intermediate,Visual,R035,Interactive,Vocabulary,3,319,1,High
39,30,Beginner,Visual,R020,Audio,Vocabulary,1,251,1,Medium
179,24,Beginner,Auditory,R018,Article,Grammar,1,261,1,Medium
198,22,Intermediate,Auditory,R045,Quiz,Culture,4,244,1,Medium
134,25,Intermediate,Kinesthetic,R044,Video,Vocabulary,1,217,1,Medium
67,31,Beginner,Visual,R027,Article,Pronunciation,5,158,0,Low
135,30,Advanced,Auditory,R049,Article,Culture,1,300,1,High
179,32,Advanced,Auditory,R036,Interactive,Pronunciation,5,550,0,Low
200,34,Advanced,Auditory,R023,Audio,Vocabulary,1,261,0,Low
42,32,Advanced,Visual,R032,Video,Grammar,2,568,1,Medium
192,35,Advanced,Kinesthetic,R010,Article,Grammar,1,155,1,Medium
15,35,Advanced,Auditory,R011,Interactive,Grammar,5,549,0,Low
111,19,Advanced,Visual,R038,Video,Vocabulary,1,277,0,Low
157,21,Advanced,Auditory,R006,Audio,Vocabulary,1,586,1,Medium
33,18,Beginner,Auditory,R041,Article,Pronunciation,1,332,1,Medium
155,21,Advanced,Kinesthetic,R047,Article,Grammar,5,278,0,Low
164,35,Advanced,Auditory,R034,Article,Vocabulary,1,391,0,Low
157,22,Advanced,Auditory,R036,Video,Culture,4,512,1,Medium
38,32,Intermediate,Visual,R037,Video,Vocabulary,4,211,0,Low
185,25,Beginner,Visual,R017,Video,Vocabulary,5,406,0,Low
97,34,Beginner,Kinesthetic,R040,Video,Culture,2,473,1,Medium
155,18,Beginner,Visual,R040,Interactive,Grammar,4,586,0,Low
183,29,Advanced,Visual,R012,Quiz,Culture,3,490,1,Medium
33,32,Advanced,Kinesthetic,R021,Interactive,Grammar,4,438,1,Medium
196,26,Intermediate,Auditory,R040,Article,Culture,3,487,1,Medium
86,24,Beginner,Kinesthetic,R019,Interactive,Pronunciation,5,143,0,Low
66,19,Advanced,Visual,R003,Audio,Grammar,2,251,1,Medium
10,26,Beginner,Kinesthetic,R018,Video,Vocabulary,3,100,0,Low
5,27,Intermediate,Auditory,R019,Audio,Pronunciation,3,368,1,High
123,19,Intermediate,Kinesthetic,R047,Audio,Grammar,4,437,1,Medium
74,28,Intermediate,Visual,R006,Article,Grammar,3,195,0,Low
97,30,Beginner,Visual,R016,Video,Grammar,5,165,0,Low
118,27,Advanced,Kinesthetic,R008,Audio,Culture,5,578,0,Low
38,31,Advanced,Auditory,R048,Article,Grammar,5,185,1,Medium
141,35,Intermediate,Kinesthetic,R018,Video,Vocabulary,4,416,0,Low
159,26,Advanced,Auditory,R048,Quiz,Grammar,2,459,1,Medium
47,24,Intermediate,Auditory,R043,Article,Vocabulary,4,138,0,Low
109,20,Beginner,Kinesthetic,R039,Interactive,Vocabulary,5,448,1,Medium
180,23,Intermediate,Auditory,R049,Video,Vocabulary,4,594,1,High
184,19,Beginner,Visual,R049,Audio,Pronunciation,5,133,1,Medium
15,23,Intermediate,Kinesthetic,R012,Audio,Vocabulary,1,64,1,High
157,20,Advanced,Auditory,R045,Interactive,Culture,1,522,0,Low
136,33,Advanced,Visual,R010,Interactive,Grammar,3,141,0,Low
5,25,Intermediate,Kinesthetic,R007,Audio,Culture,2,596,1,High
157,19,Advanced,Visual,R046,Video,Pronunciation,1,464,1,High
47,34,Advanced,Visual,R001,Article,Grammar,5,573,0,Low
68,26,Advanced,Visual,R049,Interactive,Vocabulary,4,337,0,Low
76,29,Beginner,Auditory,R036,Interactive,Grammar,4,283,0,Low
173,20,Advanced,Kinesthetic,R021,Interactive,Pronunciation,3,127,0,Low
130,28,Beginner,Kinesthetic,R037,Quiz,Pronunciation,4,379,0,Low
155,18,Intermediate,Auditory,R024,Video,Culture,1,78,0,Low
95,30,Advanced,Kinesthetic,R025,Video,Grammar,4,402,1,High
115,32,Advanced,Visual,R007,Video,Grammar,1,402,0,Low
164,22,Advanced,Kinesthetic,R042,Video,Grammar,1,156,0,Low
36,34,Intermediate,Auditory,R017,Video,Culture,2,111,1,High
26,23,Beginner,Visual,R029,Audio,Pronunciation,3,234,0,Low
43,28,Beginner,Auditory,R030,Interactive,Vocabulary,5,397,0,Low
27,35,Advanced,Visual,R007,Audio,Grammar,1,412,0,Low
69,21,Intermediate,Visual,R033,Quiz,Culture,3,450,1,Medium
148,20,Intermediate,Kinesthetic,R007,Article,Culture,5,174,0,Low
11,30,Intermediate,Visual,R024,Interactive,Vocabulary,4,407,1,Medium
74,26,Intermediate,Auditory,R011,Quiz,Pronunciation,3,60,0,Low
104,23,Intermediate,Kinesthetic,R009,Audio,Grammar,3,122,1,High
38,29,Beginner,Auditory,R012,Article,Grammar,3,285,0,Low
134,19,Beginner,Visual,R035,Quiz,Culture,4,482,0,Low
200,20,Beginner,Auditory,R004,Article,Pronunciation,4,78,0,Low
23,20,Advanced,Auditory,R036,Quiz,Grammar,3,90,1,Medium
47,29,Intermediate,Visual,R028,Audio,Vocabulary,2,83,0,Low
90,32,Advanced,Kinesthetic,R013,Article,Pronunciation,1,270,0,Low
46,26,Intermediate,Auditory,R023,Quiz,Pronunciation,4,220,1,Medium
107,25,Beginner,Visual,R019,Audio,Culture,2,314,1,High
140,28,Advanced,Kinesthetic,R042,Interactive,Culture,4,173,1,Medium
141,33,Beginner,Kinesthetic,R037,Audio,Grammar,3,563,0,Low
104,21,Intermediate,Kinesthetic,R039,Audio,Culture,2,279,1,High
190,18,Intermediate,Auditory,R024,Interactive,Pronunciation,5,416,0,Low
111,24,Intermediate,Auditory,R016,Audio,Grammar,1,228,1,Medium
104,19,Beginner,Auditory,R033,Interactive,Grammar,1,583,1,Medium
60,22,Intermediate,Kinesthetic,R012,Interactive,Pronunciation,4,301,0,Low
171,24,Beginner,Auditory,R034,Interactive,Grammar,1,434,0,Low
100,21,Advanced,Visual,R007,Quiz,Vocabulary,5,198,0,Low
68,22,Intermediate,Auditory,R011,Article,Vocabulary,2,156,0,Low
133,18,Intermediate,Auditory,R031,Quiz,Grammar,2,206,1,Medium
120,18,Intermediate,Kinesthetic,R029,Interactive,Culture,3,241,1,Medium
37,32,Advanced,Auditory,R013,Article,Vocabulary,2,116,1,High
72,27,Intermediate,Visual,R031,Article,Grammar,4,101,0,Low
127,35,Beginner,Kinesthetic,R002,Interactive,Vocabulary,5,61,0,Low
106,20,Beginner,Visual,R039,Article,Culture,3,347,1,Medium
92,28,Intermediate,Kinesthetic,R015,Article,Pronunciation,4,197,1,Medium
31,32,Intermediate,Kinesthetic,R011,Quiz,Grammar,4,571,0,Low
122,28,Advanced,Auditory,R034,Article,Grammar,4,281,1,Medium
137,34,Advanced,Visual,R039,Interactive,Grammar,1,390,1,Medium
51,34,Advanced,Kinesthetic,R004,Video,Grammar,4,463,1,Medium
29,23,Intermediate,Auditory,R011,Video,Grammar,1,567,0,Low
40,22,Advanced,Kinesthetic,R029,Video,Grammar,2,186,1,Medium
41,25,Advanced,Kinesthetic,R002,Interactive,Culture,1,324,0,Low
11,19,Beginner,Kinesthetic,R016,Video,Pronunciation,4,74,1,Medium
151,33,Advanced,Kinesthetic,R039,Quiz,Culture,5,285,0,Low
1,29,Beginner,Kinesthetic,R013,Interactive,Culture,5,164,1,Medium
46,23,Beginner,Kinesthetic,R037,Interactive,Pronunciation,2,552,1,Medium
101,18,Advanced,Auditory,R017,Interactive,Culture,4,378,1,Medium
149,21,Beginner,Kinesthetic,R021,Article,Vocabulary,1,278,0,Low
90,34,Intermediate,Visual,R044,Article,Culture,5,336,1,Medium
110,30,Intermediate,Auditory,R019,Article,Grammar,3,400,1,Medium
164,35,Advanced,Visual,R007,Audio,Vocabulary,4,511,0,Low
182,22,Intermediate,Kinesthetic,R038,Quiz,Vocabulary,4,428,0,Low
57,20,Beginner,Visual,R008,Interactive,Pronunciation,3,533,1,Medium
1,28,Intermediate,Kinesthetic,R013,Interactive,Culture,5,249,1,Medium
63,30,Advanced,Kinesthetic,R037,Article,Culture,3,478,1,Medium
182,21,Advanced,Auditory,R002,Interactive,Vocabulary,2,554,1,Medium
55,31,Beginner,Auditory,R041,Interactive,Culture,1,98,1,Medium
115,28,Advanced,Kinesthetic,R011,Video,Culture,1,221,0,Low
168,27,Intermediate,Auditory,R024,Interactive,Pronunciation,5,180,1,High
143,35,Advanced,Visual,R006,Audio,Vocabulary,3,458,0,Low
149,23,Beginner,Auditory,R026,Article,Grammar,4,321,0,Low
175,32,Advanced,Auditory,R007,Quiz,Vocabulary,4,188,1,Medium
53,27,Intermediate,Visual,R039,Quiz,Pronunciation,4,599,0,Low
137,22,Beginner,Auditory,R019,Video,Pronunciation,2,415,1,Medium
180,22,Intermediate,Kinesthetic,R006,Quiz,Pronunciation,2,491,0,Low
57,27,Beginner,Visual,R043,Quiz,Culture,4,124,0,Low
117,22,Advanced,Kinesthetic,R029,Article,Vocabulary,5,277,1,Medium
154,20,Beginner,Visual,R043,Article,Culture,2,486,1,Medium
169,23,Beginner,Kinesthetic,R039,Audio,Culture,2,133,0,Low
35,21,Advanced,Kinesthetic,R002,Video,Vocabulary,1,519,1,Medium
63,35,Intermediate,Auditory,R019,Quiz,Pronunciation,1,484,1,Medium
25,26,Advanced,Kinesthetic,R004,Audio,Grammar,5,251,0,Low
90,34,Beginner,Auditory,R006,Video,Grammar,2,248,0,Low
75,30,Advanced,Visual,R049,Quiz,Vocabulary,2,71,0,Low
38,32,Beginner,Kinesthetic,R037,Quiz,Vocabulary,3,298,1,Medium
130,34,Advanced,Kinesthetic,R028,Article,Pronunciation,5,512,1,Medium
135,30,Advanced,Visual,R030,Interactive,Vocabulary,5,442,1,Medium
162,33,Intermediate,Visual,R007,Video,Vocabulary,3,107,0,Low
91,21,Beginner,Kinesthetic,R009,Quiz,Pronunciation,3,376,1,High
17,22,Intermediate,Visual,R025,Video,Pronunciation,1,268,0,Low
128,22,Beginner,Auditory,R033,Audio,Culture,5,178,0,Low
171,26,Advanced,Visual,R001,Audio,Vocabulary,5,374,0,Low
187,34,Beginner,Visual,R006,Interactive,Grammar,3,95,0,Low
108,30,Intermediate,Kinesthetic,R018,Quiz,Vocabulary,4,522,0,Low
179,19,Intermediate,Auditory,R010,Article,Grammar,4,462,0,Low
182,30,Intermediate,Visual,R028,Quiz,Grammar,1,166,0,Low
152,20,Beginner,Auditory,R011,Video,Grammar,4,98,1,High
25,27,Intermediate,Auditory,R033,Audio,Culture,4,239,0,Low
199,19,Intermediate,Auditory,R001,Video,Pronunciation,4,71,1,Medium
180,30,Intermediate,Kinesthetic,R013,Interactive,Pronunciation,2,398,1,Medium
198,34,Advanced,Visual,R037,Audio,Culture,1,185,1,Medium
88,31,Advanced,Kinesthetic,R020,Article,Pronunciation,3,122,1,Medium
161,29,Beginner,Visual,R001,Audio,Culture,4,141,1,High
177,29,Beginner,Visual,R003,Quiz,Vocabulary,2,358,0,Low
29,28,Intermediate,Kinesthetic,R018,Quiz,Culture,4,93,1,Medium
63,24,Advanced,Auditory,R041,Audio,Pronunciation,2,108,1,Medium
150,21,Intermediate,Auditory,R014,Interactive,Pronunciation,1,116,1,Medium
154,18,Intermediate,Visual,R031,Quiz,Vocabulary,4,168,0,Low
156,20,Advanced,Kinesthetic,R027,Quiz,Culture,2,576,1,Medium
114,30,Advanced,Auditory,R017,Article,Vocabulary,5,83,1,Medium
49,32,Advanced,Auditory,R046,Audio,Grammar,5,280,1,Medium
199,19,Beginner,Visual,R029,Quiz,Culture,2,374,1,Medium
81,28,Beginner,Visual,R036,Interactive,Vocabulary,4,353,0,Low
84,21,Intermediate,Kinesthetic,R037,Video,Vocabulary,4,69,1,Medium
105,34,Beginner,Visual,R026,Audio,Pronunciation,1,540,0,Low
177,20,Advanced,Auditory,R017,Article,Culture,1,326,0,Low
148,35,Advanced,Auditory,R022,Quiz,Grammar,3,147,1,Medium
118,25,Beginner,Auditory,R025,Interactive,Grammar,1,514,1,Medium
86,22,Intermediate,Auditory,R002,Audio,Culture,4,592,0,Low
63,24,Intermediate,Kinesthetic,R022,Interactive,Culture,3,207,1,Medium
189,25,Beginner,Kinesthetic,R005,Interactive,Vocabulary,1,490,1,Medium
104,22,Intermediate,Visual,R004,Article,Pronunciation,2,301,1,Medium
49,34,Intermediate,Visual,R036,Audio,Pronunciation,5,125,0,Low
71,22,Intermediate,Visual,R006,Quiz,Pronunciation,1,437,0,Low
1,21,Advanced,Kinesthetic,R021,Article,Culture,1,447,1,Medium
141,19,Advanced,Auditory,R013,Quiz,Pronunciation,2,268,1,Medium
179,28,Beginner,Visual,R037,Video,Vocabulary,4,474,0,Low
123,30,Advanced,Auditory,R025,Interactive,Culture,2,75,0,Low
184,32,Intermediate,Visual,R026,Video,Culture,1,356,0,Low
62,29,Advanced,Visual,R039,Interactive,Pronunciation,4,279,0,Low
32,28,Beginner,Visual,R020,Article,Grammar,3,426,0,Low
158,24,Advanced,Visual,R033,Quiz,Grammar,1,288,0,Low
29,22,Intermediate,Visual,R014,Quiz,Vocabulary,2,499,0,Low
49,34,Intermediate,Auditory,R036,Article,Pronunciation,3,591,1,Medium
173,26,Beginner,Visual,R017,Audio,Pronunciation,5,509,0,Low
30,31,Advanced,Auditory,R021,Video,Culture,3,95,0,Low
144,29,Advanced,Kinesthetic,R046,Video,Culture,2,481,1,Medium
168,23,Advanced,Visual,R016,Quiz,Pronunciation,3,248,1,Medium
19,34,Intermediate,Auditory,R046,Quiz,Culture,2,237,1,Medium
18,33,Beginner,Kinesthetic,R016,Quiz,Pronunciation,1,374,0,Low
1,29,Advanced,Kinesthetic,R020,Article,Vocabulary,4,79,0,Low
78,29,Intermediate,Kinesthetic,R029,Audio,Culture,5,441,1,Medium
115,23,Intermediate,Auditory,R028,Video,Pronunciation,4,202,1,Medium
175,21,Intermediate,Visual,R008,Interactive,Culture,4,121,1,Medium
194,23,Advanced,Visual,R024,Article,Vocabulary,4,301,0,Low
113,28,Advanced,Auditory,R003,Video,Culture,2,297,1,High
114,18,Advanced,Visual,R025,Audio,Pronunciation,2,190,0,Low
166,32,Advanced,Auditory,R019,Article,Culture,5,182,0,Low
179,28,Advanced,Visual,R033,Video,Culture,2,499,0,Low
63,35,Advanced,Kinesthetic,R002,Article,Pronunciation,2,401,0,Low
132,34,Advanced,Visual,R015,Video,Grammar,2,478,1,Medium
129,31,Advanced,Auditory,R022,Video,Culture,2,514,1,Medium
8,35,Advanced,Auditory,R010,Audio,Culture,1,257,1,Medium
157,32,Intermediate,Kinesthetic,R018,Interactive,Vocabulary,5,341,0,Low
55,32,Advanced,Auditory,R022,Audio,Grammar,2,60,1,Medium
103,21,Beginner,Visual,R046,Video,Vocabulary,5,391,0,Low
131,24,Intermediate,Visual,R049,Article,Pronunciation,3,271,0,Low
32,30,Advanced,Kinesthetic,R027,Audio,Pronunciation,1,146,0,Low
10,20,Beginner,Auditory,R013,Interactive,Vocabulary,2,120,1,High
110,33,Advanced,Kinesthetic,R033,Video,Culture,1,154,0,Low
162,26,Beginner,Visual,R005,Audio,Grammar,1,206,0,Low
124,25,Beginner,Kinesthetic,R026,Audio,Vocabulary,3,305,1,Medium
87,30,Beginner,Auditory,R013,Audio,Vocabulary,5,356,1,Medium
55,34,Beginner,Kinesthetic,R027,Audio,Pronunciation,1,182,1,Medium
32,34,Intermediate,Auditory,R014,Article,Culture,4,515,0,Low
178,34,Intermediate,Auditory,R024,Interactive,Grammar,3,458,0,Low
135,18,Beginner,Visual,R003,Interactive,Vocabulary,4,290,1,Medium
93,25,Advanced,Visual,R047,Video,Grammar,3,593,0,Low
8,23,Beginner,Visual,R049,Quiz,Grammar,4,461,0,Low
65,20,Intermediate,Auditory,R030,Article,Vocabulary,4,189,1,Medium
57,22,Advanced,Kinesthetic,R035,Video,Grammar,1,351,1,High
67,30,Intermediate,Auditory,R048,Video,Pronunciation,1,335,1,Medium
187,32,Intermediate,Visual,R014,Audio,Culture,3,435,1,Medium
72,31,Advanced,Visual,R012,Quiz,Culture,5,114,1,High
54,33,Beginner,Kinesthetic,R028,Quiz,Culture,1,85,1,Medium
67,35,Beginner,Visual,R044,Article,Pronunciation,1,500,1,Medium
51,28,Beginner,Visual,R029,Quiz,Pronunciation,2,256,1,Medium
97,20,Beginner,Visual,R043,Video,Pronunciation,1,302,0,Low
92,27,Advanced,Kinesthetic,R017,Quiz,Culture,5,249,0,Low
8,27,Advanced,Auditory,R040,Quiz,Grammar,2,335,0,Low
162,33,Advanced,Visual,R049,Interactive,Pronunciation,4,468,0,Low
35,29,Intermediate,Kinesthetic,R021,Video,Vocabulary,4,399,0,Low
96,19,Advanced,Visual,R023,Quiz,Pronunciation,2,212,0,Low
88,26,Beginner,Kinesthetic,R020,Quiz,Vocabulary,2,457,0,Low
78,20,Intermediate,Visual,R011,Audio,Culture,2,503,0,Low
32,32,Beginner,Kinesthetic,R034,Quiz,Vocabulary,3,486,0,Low
120,20,Beginner,Visual,R010,Quiz,Pronunciation,5,546,0,Low
46,35,Advanced,Auditory,R010,Interactive,Pronunciation,5,263,0,Low
144,25,Advanced,Visual,R043,Video,Grammar,4,171,1,Medium
196,34,Beginner,Kinesthetic,R006,Article,Culture,4,384,0,Low
165,25,Beginner,Visual,R036,Video,Vocabulary,4,317,1,Medium
182,24,Intermediate,Auditory,R024,Audio,Culture,1,587,0,Low
142,24,Advanced,Visual,R012,Video,Pronunciation,4,409,1,High
55,20,Intermediate,Kinesthetic,R043,Quiz,Grammar,2,494,0,Low
176,18,Intermediate,Kinesthetic,R023,Audio,Pronunciation,4,485,1,Medium
7,21,Intermediate,Auditory,R027,Video,Pronunciation,2,339,0,Low
74,22,Beginner,Kinesthetic,R045,Audio,Pronunciation,3,430,1,Medium
7,18,Intermediate,Visual,R037,Article,Vocabulary,1,308,0,Low
161,32,Intermediate,Visual,R006,Video,Pronunciation,1,240,1,Medium
151,22,Beginner,Visual,R001,Quiz,Culture,5,137,0,Low
85,30,Advanced,Kinesthetic,R006,Audio,Culture,3,395,1,Medium
147,25,Advanced,Visual,R050,Interactive,Grammar,2,109,1,High
112,25,Intermediate,Visual,R022,Audio,Culture,3,144,1,High
125,22,Beginner,Visual,R041,Interactive,Pronunciation,1,63,1,Medium
147,26,Advanced,Auditory,R024,Quiz,Pronunciation,2,376,1,High
36,18,Intermediate,Kinesthetic,R025,Article,Culture,3,170,1,Medium
29,21,Intermediate,Kinesthetic,R015,Interactive,Grammar,1,393,1,High
188,20,Beginner,Kinesthetic,R026,Article,Grammar,2,192,1,Medium
82,19,Intermediate,Auditory,R008,Audio,Culture,2,178,0,Low
2,25,Advanced,Kinesthetic,R024,Quiz,Vocabulary,1,409,0,Low
129,26,Beginner,Auditory,R048,Interactive,Vocabulary,2,114,0,Low
47,19,Advanced,Auditory,R038,Audio,Vocabulary,1,420,1,Medium
197,31,Advanced,Kinesthetic,R006,Video,Vocabulary,4,512,1,Medium
148,31,Advanced,Visual,R035,Audio,Culture,4,389,0,Low
11,21,Intermediate,Visual,R042,Article,Grammar,2,278,0,Low
130,23,Intermediate,Kinesthetic,R001,Quiz,Pronunciation,2,267,1,Medium
195,28,Advanced,Kinesthetic,R046,Quiz,Pronunciation,1,144,1,Medium
119,20,Advanced,Auditory,R036,Audio,Culture,2,304,0,Low
140,25,Beginner,Kinesthetic,R012,Video,Pronunciation,5,394,1,Medium
20,20,Beginner,Auditory,R038,Article,Vocabulary,4,271,0,Low
5,31,Intermediate,Kinesthetic,R011,Audio,Grammar,2,242,1,Medium
37,30,Intermediate,Visual,R012,Audio,Culture,2,192,0,Low
166,30,Beginner,Visual,R042,Quiz,Grammar,3,409,0,Low
137,19,Advanced,Kinesthetic,R050,Article,Culture,2,341,1,Medium
53,30,Intermediate,Auditory,R039,Video,Culture,5,352,0,Low
172,23,Advanced,Visual,R007,Quiz,Culture,4,328,1,Medium
99,33,Beginner,Auditory,R011,Audio,Culture,3,256,1,Medium
86,19,Intermediate,Kinesthetic,R036,Quiz,Grammar,1,596,1,High
108,25,Intermediate,Kinesthetic,R031,Quiz,Pronunciation,1,79,1,Medium
24,34,Beginner,Visual,R033,Interactive,Culture,4,464,1,High
81,19,Intermediate,Kinesthetic,R013,Quiz,Vocabulary,1,174,0,Low
158,27,Beginner,Visual,R018,Quiz,Culture,5,85,1,High
120,33,Intermediate,Auditory,R041,Article,Grammar,2,454,1,Medium
59,23,Beginner,Visual,R024,Quiz,Culture,4,440,0,Low
128,19,Intermediate,Visual,R009,Video,Vocabulary,3,582,1,Medium
114,19,Advanced,Auditory,R031,Audio,Grammar,2,598,0,Low
115,30,Advanced,Visual,R041,Article,Culture,1,142,1,Medium
14,32,Advanced,Visual,R010,Quiz,Vocabulary,1,504,0,Low
9,19,Intermediate,Kinesthetic,R002,Video,Grammar,3,146,1,Medium
40,24,Intermediate,Auditory,R038,Audio,Culture,5,446,1,Medium
194,20,Advanced,Visual,R015,Article,Vocabulary,3,457,1,Medium
25,25,Advanced,Auditory,R003,Video,Grammar,4,345,1,Medium
103,31,Beginner,Auditory,R043,Quiz,Culture,3,428,1,Medium
22,24,Beginner,Visual,R031,Interactive,Grammar,1,481,0,Low
4,24,Beginner,Kinesthetic,R006,Interactive,Vocabulary,5,502,0,Low
154,18,Advanced,Auditory,R003,Article,Culture,5,579,1,Medium
186,34,Advanced,Visual,R011,Video,Culture,3,347,0,Low
29,26,Advanced,Auditory,R015,Audio,Culture,4,154,1,Medium
109,30,Beginner,Kinesthetic,R045,Video,Vocabulary,1,100,1,Medium
98,34,Intermediate,Kinesthetic,R028,Interactive,Pronunciation,2,390,1,High
37,27,Advanced,Kinesthetic,R010,Article,Culture,5,214,0,Low
75,27,Intermediate,Visual,R038,Quiz,Vocabulary,3,563,1,Medium
70,21,Intermediate,Visual,R047,Video,Grammar,4,334,0,Low
146,25,Intermediate,Kinesthetic,R050,Interactive,Grammar,4,238,1,Medium
128,35,Beginner,Visual,R050,Audio,Vocabulary,1,196,1,Medium
85,31,Intermediate,Kinesthetic,R007,Article,Pronunciation,5,239,0,Low
42,35,Advanced,Visual,R015,Quiz,Vocabulary,1,241,1,Medium
100,31,Beginner,Kinesthetic,R018,Video,Grammar,2,318,0,Low
41,32,Advanced,Auditory,R018,Audio,Grammar,2,302,1,Medium
166,21,Advanced,Kinesthetic,R041,Quiz,Culture,2,155,1,High
34,30,Beginner,Kinesthetic,R024,Interactive,Pronunciation,4,256,1,Medium
17,25,Advanced,Visual,R002,Interactive,Vocabulary,5,585,0,Low
165,35,Advanced,Visual,R040,Audio,Grammar,1,446,1,Medium
153,29,Beginner,Visual,R020,Interactive,Grammar,1,467,0,Low
122,31,Advanced,Visual,R034,Article,Grammar,2,328,1,High
76,19,Intermediate,Visual,R043,Audio,Vocabulary,5,230,1,Medium
87,35,Advanced,Visual,R026,Interactive,Vocabulary,5,229,0,Low
117,19,Intermediate,Auditory,R007,Video,Pronunciation,3,218,1,Medium
106,28,Advanced,Kinesthetic,R038,Interactive,Culture,5,568,1,Medium
86,26,Beginner,Kinesthetic,R030,Article,Culture,5,506,0,Low
27,29,Beginner,Kinesthetic,R042,Quiz,Culture,1,141,0,Low
57,34,Advanced,Auditory,R005,Quiz,Grammar,5,116,0,Low
31,32,Beginner,Kinesthetic,R011,Interactive,Culture,5,578,1,Medium
134,34,Advanced,Auditory,R001,Quiz,Grammar,1,171,0,Low
168,35,Beginner,Auditory,R034,Interactive,Pronunciation,5,107,0,Low
98,23,Intermediate,Auditory,R001,Article,Grammar,1,435,1,Medium
12,34,Advanced,Kinesthetic,R019,Quiz,Pronunciation,3,92,0,Low
53,35,Intermediate,Auditory,R002,Video,Pronunciation,4,563,0,Low
199,25,Intermediate,Kinesthetic,R021,Interactive,Culture,1,62,1,High
138,26,Advanced,Kinesthetic,R020,Quiz,Culture,1,545,0,Low
173,23,Intermediate,Visual,R023,Article,Grammar,5,575,1,Medium
145,22,Advanced,Visual,R021,Article,Vocabulary,1,101,0,Low
154,29,Intermediate,Auditory,R024,Video,Culture,2,68,0,Low
190,28,Advanced,Auditory,R004,Article,Culture,2,201,1,Medium
122,18,Advanced,Kinesthetic,R012,Article,Vocabulary,3,495,0,Low
46,28,Beginner,Auditory,R022,Quiz,Vocabulary,1,86,1,Medium
64,26,Advanced,Auditory,R020,Interactive,Culture,5,102,0,Low
130,19,Advanced,Kinesthetic,R018,Audio,Vocabulary,5,190,0,Low
54,29,Intermediate,Auditory,R001,Article,Grammar,4,275,1,High
107,21,Advanced,Auditory,R030,Article,Pronunciation,3,579,1,High
193,21,Beginner,Kinesthetic,R033,Audio,Pronunciation,5,404,0,Low
51,35,Intermediate,Kinesthetic,R024,Article,Culture,4,567,0,Low
181,32,Intermediate,Visual,R014,Quiz,Culture,5,472,0,Low
36,30,Beginner,Kinesthetic,R036,Quiz,Grammar,4,305,1,Medium
115,34,Intermediate,Visual,R005,Audio,Vocabulary,2,508,1,High
26,23,Intermediate,Auditory,R011,Article,Culture,2,80,0,Low
29,33,Intermediate,Kinesthetic,R024,Article,Pronunciation,5,467,0,Low
149,29,Intermediate,Kinesthetic,R031,Interactive,Grammar,3,516,0,Low
11,22,Beginner,Kinesthetic,R013,Article,Grammar,1,503,1,Medium
40,34,Beginner,Auditory,R016,Quiz,Vocabulary,3,324,0,Low
11,18,Intermediate,Visual,R024,Video,Culture,3,243,1,Medium
164,27,Intermediate,Auditory,R013,Video,Culture,1,286,1,Medium
113,32,Beginner,Auditory,R024,Video,Grammar,2,305,0,Low
187,28,Beginner,Kinesthetic,R026,Video,Pronunciation,2,132,1,High
39,30,Beginner,Visual,R002,Article,Culture,1,209,1,Medium
54,22,Intermediate,Auditory,R016,Article,Pronunciation,4,572,0,Low
98,18,Intermediate,Kinesthetic,R038,Interactive,Grammar,3,128,0,Low
55,29,Advanced,Auditory,R046,Article,Culture,5,289,0,Low
111,28,Beginner,Auditory,R001,Video,Pronunciation,2,131,0,Low
